caseID,taskID,originator,eventtype,timestamp,contact,RepairType,objectKey,RepairInternally,EstimatedRepairTime,RepairCode,RepairOK
550,ArrangeSurvey,Dian,start,1970-01-04 21:13,,,,,,,
550,ArrangeSurvey,Dian,complete,1970-01-04 21:15,,,,,,,
550,InformClientSurvey,System,complete,1970-01-04 21:15,,,,,,,
550,Survey,Cindy,start,1970-01-16 06:16,,,,,,,
550,Survey,Cindy,complete,1970-01-16 06:31,,,,TRUE,220,2,
550,InternRepair,Paul,start,1970-01-16 23:06,,,,,,,
550,InternRepair,Paul,complete,1970-01-17 02:24,,,,,,,
550,InternRepair,Edd,start,1970-01-18 03:31,,,,,,,
550,InternRepair,Edd,complete,1970-01-18 07:33,,,,,,,
550,RepairReady,System,complete,1970-01-18 07:33,,,,,,,TRUE
550,ReadyInformClient,System,complete,1970-01-18 10:01,,,,,,,TRUE
550,SendTicketToFinAdmin,System,complete,1970-01-18 10:29,,,,,,,
550,TicketReady,System,complete,1970-01-18 10:29,,,,,,,
551,FirstContact,Dian,complete,1970-01-04 06:10,Web,,,,,,
551,MakeTicket,Dian,start,1970-01-04 06:10,,,,,,,
551,MakeTicket,Dian,complete,1970-01-04 06:14,,P,3870,,,,
551,ArrangeSurvey,Dian,start,1970-01-04 06:14,,,,,,,
551,ArrangeSurvey,Monica,complete,1970-01-04 07:25,,,,,,,
551,InformClientSurvey,System,complete,1970-01-04 07:25,,,,,,,
551,Survey,Jacky,start,1970-01-10 07:10,,,,,,,
551,Survey,Jacky,complete,1970-01-10 07:59,,,,TRUE,120,1,
551,ImmediateRepair,Jacky,start,1970-01-10 07:59,,,,,,,
551,ImmediateRepair,Jacky,complete,1970-01-10 10:11,,,,,,,
551,RepairReady,System,complete,1970-01-10 10:11,,,,,,,TRUE
551,ReadyInformClient,System,complete,1970-01-10 14:41,,,,,,,TRUE
551,SendTicketToFinAdmin,System,complete,1970-01-10 18:00,,,,,,,
551,TicketReady,System,complete,1970-01-10 18:00,,,,,,,
552,FirstContact,Monica,complete,1970-01-06 04:20,Phone,,,,,,
552,MakeTicket,Monica,start,1970-01-06 04:20,,,,,,,
552,MakeTicket,Monica,complete,1970-01-06 04:25,,B,3763,,,,
552,ArrangeSurvey,Monica,start,1970-01-06 04:25,,,,,,,
552,ArrangeSurvey,Monica,complete,1970-01-06 04:29,,,,,,,
552,InformClientSurvey,System,complete,1970-01-06 04:29,,,,,,,
552,Survey,Ben,start,1970-01-06 04:29,,,,,,,
552,Survey,Ben,complete,1970-01-06 04:48,,,,TRUE,240,2,
552,InternRepair,Lex,start,1970-01-06 04:48,,,,,,,
552,InternRepair,Lex,complete,1970-01-06 07:36,,,,,,,
552,InternRepair,Lex,start,1970-01-06 07:36,,,,,,,
552,InternRepair,Lex,complete,1970-01-06 11:36,,,,,,,
552,RepairReady,System,complete,1970-01-06 11:36,,,,,,,TRUE
552,SendTicketToFinAdmin,System,complete,1970-01-06 13:58,,,,,,,
552,ReadyInformClient,System,complete,1970-01-06 17:09,,,,,,,TRUE
552,TicketReady,System,complete,1970-01-06 17:09,,,,,,,
553,FirstContact,Monica,complete,1970-01-05 22:46,Phone,,,,,,
553,MakeTicket,Monica,start,1970-01-05 22:46,,,,,,,
553,MakeTicket,Monica,complete,1970-01-05 22:48,,E,6025,,,,
553,ArrangeSurvey,Monica,start,1970-01-05 22:48,,,,,,,
553,ArrangeSurvey,Monica,complete,1970-01-05 22:50,,,,,,,
553,InformClientSurvey,System,complete,1970-01-05 22:50,,,,,,,
553,Survey,Cindy,start,1970-01-13 18:41,,,,,,,
553,Survey,Cindy,complete,1970-01-13 19:15,,,,TRUE,240,1,
553,InternRepair,John,start,1970-01-14 06:07,,,,,,,
553,InternRepair,John,complete,1970-01-14 10:07,,,,,,,
553,RepairReady,System,complete,1970-01-14 10:07,,,,,,,TRUE
553,SendTicketToFinAdmin,System,complete,1970-01-14 10:45,,,,,,,
553,ReadyInformClient,System,complete,1970-01-14 14:02,,,,,,,TRUE
553,TicketReady,System,complete,1970-01-14 14:02,,,,,,,
554,FirstContact,Monica,complete,1970-01-02 21:00,Phone,,,,,,
554,MakeTicket,Monica,start,1970-01-02 21:00,,,,,,,
554,MakeTicket,Monica,complete,1970-01-02 21:06,,P,2159,,,,
554,ArrangeSurvey,Monica,start,1970-01-02 21:06,,,,,,,
554,ArrangeSurvey,Monica,complete,1970-01-02 21:09,,,,,,,
554,InformClientSurvey,System,complete,1970-01-02 21:09,,,,,,,
554,Survey,Anne,start,1970-01-07 05:59,,,,,,,
554,Survey,Anne,complete,1970-01-07 06:43,,,,TRUE,120,3,
554,ImmediateRepair,Anne,start,1970-01-07 06:43,,,,,,,
554,ImmediateRepair,Anne,complete,1970-01-07 08:43,,,,,,,
554,RepairReady,System,complete,1970-01-07 08:43,,,,,,,TRUE
554,SendTicketToFinAdmin,System,complete,1970-01-07 13:29,,,,,,,
554,ReadyInformClient,System,complete,1970-01-07 14:07,,,,,,,TRUE
554,TicketReady,System,complete,1970-01-07 14:07,,,,,,,
555,FirstContact,Monica,complete,1970-01-05 10:33,Phone,,,,,,
555,MakeTicket,Monica,start,1970-01-05 10:33,,,,,,,
555,MakeTicket,Monica,complete,1970-01-05 10:35,,P,5865,,,,
555,ArrangeSurvey,Monica,start,1970-01-05 10:35,,,,,,,
555,ArrangeSurvey,Monica,complete,1970-01-05 10:37,,,,,,,
555,InformClientSurvey,System,complete,1970-01-05 10:37,,,,,,,
555,Survey,Anne,start,1970-01-12 16:55,,,,,,,
555,Survey,Anne,complete,1970-01-12 17:45,,,,TRUE,120,1,
555,ImmediateRepair,Anne,start,1970-01-12 17:45,,,,,,,
555,ImmediateRepair,Anne,complete,1970-01-12 19:33,,,,,,,
555,ExternRepair,FixIt,start,1970-01-12 19:33,,,,,,,
555,RepairReady,System,complete,1970-01-12 22:33,,,,,,,TRUE
555,ReadyInformClient,System,complete,1970-01-12 23:22,,,,,,,TRUE
555,SendTicketToFinAdmin,System,complete,1970-01-13 03:29,,,,,,,
555,TicketReady,System,complete,1970-01-13 03:29,,,,,,,
556,FirstContact,Monica,complete,1970-01-01 09:18,Web,,,,,,
556,MakeTicket,Monica,start,1970-01-01 09:18,,,,,,,
556,MakeTicket,Monica,complete,1970-01-01 09:21,,E,3502,,,,
556,ArrangeSurvey,Monica,start,1970-01-01 09:21,,,,,,,
556,ArrangeSurvey,Monica,complete,1970-01-01 09:24,,,,,,,
556,InformClientSurvey,System,complete,1970-01-01 09:24,,,,,,,
556,Survey,Cindy,start,1970-01-01 09:24,,,,,,,
556,Survey,Cindy,complete,1970-01-01 10:00,,,,TRUE,240,1,
556,InternRepair,Paul,start,1970-01-01 10:00,,,,,,,
556,InternRepair,Paul,complete,1970-01-01 13:36,,,,,,,
556,RepairReady,System,complete,1970-01-01 13:36,,,,,,,TRUE
556,ReadyInformClient,System,complete,1970-01-01 18:39,,,,,,,TRUE
556,SendTicketToFinAdmin,System,complete,1970-01-01 19:08,,,,,,,
556,TicketReady,System,complete,1970-01-01 19:08,,,,,,,
557,FirstContact,Monica,complete,1970-01-05 22:32,Web,,,,,,
557,MakeTicket,Monica,start,1970-01-05 22:32,,,,,,,
557,MakeTicket,Monica,complete,1970-01-05 22:34,,P,1790,,,,
557,ArrangeSurvey,Monica,start,1970-01-05 22:34,,,,,,,
557,ArrangeSurvey,Monica,complete,1970-01-06 11:58,,,,,,,
557,InformClientSurvey,System,complete,1970-01-06 11:58,,,,,,,
557,Survey,Anne,start,1970-01-07 03:16,,,,,,,
557,Survey,Anne,complete,1970-01-07 04:11,,,,TRUE,120,1,
557,ImmediateRepair,Anne,start,1970-01-07 04:11,,,,,,,
557,ImmediateRepair,Anne,complete,1970-01-07 05:59,,,,,,,
557,InternRepair,Jacky,start,1970-01-07 07:05,,,,,,,
557,InternRepair,Jacky,complete,1970-01-07 09:17,,,,,,,
557,RepairReady,System,complete,1970-01-07 09:17,,,,,,,TRUE
557,SendTicketToFinAdmin,System,complete,1970-01-07 10:07,,,,,,,
557,ReadyInformClient,System,complete,1970-01-07 13:28,,,,,,,TRUE
557,TicketReady,System,complete,1970-01-07 13:28,,,,,,,
558,FirstContact,Monica,complete,1970-01-03 00:46,Personal,,,,,,
558,MakeTicket,Monica,start,1970-01-03 00:46,,,,,,,
558,MakeTicket,Monica,complete,1970-01-03 00:50,,E,8148,,,,
558,ArrangeSurvey,Monica,start,1970-01-03 00:50,,,,,,,
558,ArrangeSurvey,Monica,complete,1970-01-03 00:52,,,,,,,
558,InformClientSurvey,System,complete,1970-01-03 00:52,,,,,,,
558,Survey,Paul,start,1970-01-03 01:56,,,,,,,
558,Survey,Paul,complete,1970-01-03 02:33,,,,TRUE,240,1,
558,InternRepair,John,start,1970-01-03 02:45,,,,,,,
558,InternRepair,John,complete,1970-01-03 06:21,,,,,,,
558,RepairReady,System,complete,1970-01-03 06:21,,,,,,,TRUE
558,SendTicketToFinAdmin,System,complete,1970-01-03 07:56,,,,,,,
558,ReadyInformClient,System,complete,1970-01-03 11:56,,,,,,,TRUE
558,TicketReady,System,complete,1970-01-03 11:56,,,,,,,
559,FirstContact,Monica,complete,1970-01-06 01:15,Personal,,,,,,
559,InformClientWrongPlace,Monica,complete,1970-01-06 01:15,,,,,,,
560,FirstContact,Monica,complete,1970-01-05 01:19,Phone,,,,,,
560,MakeTicket,Monica,start,1970-01-05 01:19,,,,,,,
560,MakeTicket,Monica,complete,1970-01-05 01:23,,P,9480,,,,
560,ArrangeSurvey,Monica,start,1970-01-05 01:23,,,,,,,
560,ArrangeSurvey,Monica,complete,1970-01-05 01:28,,,,,,,
560,InformClientSurvey,System,complete,1970-01-05 01:28,,,,,,,
560,Survey,Anne,start,1970-01-06 01:28,,,,,,,
560,Survey,Anne,complete,1970-01-06 02:28,,,,TRUE,120,1,
560,ImmediateRepair,Anne,start,1970-01-06 02:28,,,,,,,
560,ImmediateRepair,Anne,complete,1970-01-06 04:28,,,,,,,
560,RepairReady,System,complete,1970-01-06 04:28,,,,,,,TRUE
560,SendTicketToFinAdmin,System,complete,1970-01-06 11:49,,,,,,,
560,ReadyInformClient,System,complete,1970-01-06 12:24,,,,,,,TRUE
560,TicketReady,System,complete,1970-01-06 12:24,,,,,,,
561,FirstContact,Monica,complete,1970-01-04 13:39,Phone,,,,,,
561,MakeTicket,Monica,start,1970-01-04 13:39,,,,,,,
561,MakeTicket,Monica,complete,1970-01-04 13:43,,P,3095,,,,
561,ArrangeSurvey,Monica,start,1970-01-04 13:43,,,,,,,
561,ArrangeSurvey,Monica,complete,1970-01-04 13:48,,,,,,,
561,InformClientSurvey,System,complete,1970-01-04 13:48,,,,,,,
561,Survey,Jacky,start,1970-01-06 20:00,,,,,,,
561,Survey,Jacky,complete,1970-01-06 21:00,,,,TRUE,120,1,
561,ImmediateRepair,Jacky,start,1970-01-06 21:00,,,,,,,
561,ImmediateRepair,Jacky,complete,1970-01-06 22:48,,,,,,,
561,RepairReady,System,complete,1970-01-06 22:48,,,,,,,TRUE
561,SendTicketToFinAdmin,System,complete,1970-01-07 03:11,,,,,,,
561,ReadyInformClient,System,complete,1970-01-07 04:52,,,,,,,TRUE
561,TicketReady,System,complete,1970-01-07 04:52,,,,,,,
562,FirstContact,Monica,complete,1970-01-08 03:53,Web,,,,,,
562,MakeTicket,Monica,start,1970-01-08 03:53,,,,,,,
562,MakeTicket,Monica,complete,1970-01-08 03:55,,P,7542,,,,
562,ArrangeSurvey,Monica,start,1970-01-08 03:55,,,,,,,
562,ArrangeSurvey,Monica,complete,1970-01-08 03:59,,,,,,,
562,InformClientSurvey,System,complete,1970-01-08 03:59,,,,,,,
562,Survey,Barbara,start,1970-01-08 19:38,,,,,,,
562,Survey,Barbara,complete,1970-01-08 20:35,,,,TRUE,120,1,
562,ImmediateRepair,Barbara,start,1970-01-08 20:35,,,,,,,
562,ImmediateRepair,Barbara,complete,1970-01-08 22:23,,,,,,,
562,RepairReady,System,complete,1970-01-08 22:23,,,,,,,TRUE
562,ReadyInformClient,System,complete,1970-01-09 03:22,,,,,,,TRUE
562,SendTicketToFinAdmin,System,complete,1970-01-09 04:33,,,,,,,
562,TicketReady,System,complete,1970-01-09 04:33,,,,,,,
563,FirstContact,Monica,complete,1970-01-03 19:44,Personal,,,,,,
563,MakeTicket,Monica,start,1970-01-03 19:44,,,,,,,
563,MakeTicket,Monica,complete,1970-01-03 19:48,,P,3503,,,,
563,ArrangeSurvey,Monica,start,1970-01-03 19:48,,,,,,,
563,ArrangeSurvey,Monica,complete,1970-01-03 19:51,,,,,,,
563,InformClientSurvey,System,complete,1970-01-03 19:51,,,,,,,
563,Survey,Barbara,start,1970-01-07 13:21,,,,,,,
563,Survey,Barbara,complete,1970-01-07 13:51,,,,TRUE,120,3,
563,ImmediateRepair,Barbara,start,1970-01-07 13:51,,,,,,,
563,ImmediateRepair,Barbara,complete,1970-01-07 15:51,,,,,,,
563,RepairReady,System,complete,1970-01-07 15:51,,,,,,,TRUE
563,SendTicketToFinAdmin,System,complete,1970-01-07 20:55,,,,,,,
563,ReadyInformClient,System,complete,1970-01-07 23:44,,,,,,,TRUE
563,TicketReady,System,complete,1970-01-07 23:44,,,,,,,
564,FirstContact,Monica,complete,1970-01-04 02:22,Personal,,,,,,
564,MakeTicket,Monica,start,1970-01-04 02:22,,,,,,,
564,MakeTicket,Monica,complete,1970-01-04 02:28,,E,6108,,,,
564,ArrangeSurvey,Monica,start,1970-01-04 02:28,,,,,,,
564,ArrangeSurvey,Monica,complete,1970-01-04 02:30,,,,,,,
564,InformClientSurvey,System,complete,1970-01-04 02:30,,,,,,,
564,Survey,Edd,start,1970-01-09 07:03,,,,,,,
564,Survey,Edd,complete,1970-01-09 07:31,,,,TRUE,240,1,
564,InternRepair,Paul,start,1970-01-10 05:11,,,,,,,
564,InternRepair,Paul,complete,1970-01-10 08:47,,,,,,,
564,RepairReady,System,complete,1970-01-10 08:47,,,,,,,TRUE
564,SendTicketToFinAdmin,System,complete,1970-01-10 11:26,,,,,,,
564,ReadyInformClient,System,complete,1970-01-10 14:38,,,,,,,TRUE
564,TicketReady,System,complete,1970-01-10 14:38,,,,,,,
565,FirstContact,Monica,complete,1970-01-02 08:00,Letter,,,,,,
565,MakeTicket,Monica,start,1970-01-02 08:00,,,,,,,
565,MakeTicket,Monica,complete,1970-01-02 08:02,,P,8913,,,,
565,ArrangeSurvey,Monica,start,1970-01-02 08:02,,,,,,,
565,ArrangeSurvey,Monica,complete,1970-01-02 08:06,,,,,,,
565,InformClientSurvey,System,complete,1970-01-02 08:06,,,,,,,
565,Survey,Anne,start,1970-01-04 08:09,,,,,,,
565,Survey,Anne,complete,1970-01-04 09:02,,,,TRUE,120,1,
565,ImmediateRepair,Anne,start,1970-01-04 09:02,,,,,,,
565,ImmediateRepair,Anne,complete,1970-01-04 10:50,,,,,,,
565,ExternRepair,DoIt,start,1970-01-04 10:50,,,,,,,
565,RepairReady,System,complete,1970-01-04 12:38,,,,,,,TRUE
565,SendTicketToFinAdmin,System,complete,1970-01-04 15:44,,,,,,,
565,ReadyInformClient,System,complete,1970-01-04 19:53,,,,,,,TRUE
565,TicketReady,System,complete,1970-01-04 19:53,,,,,,,
566,FirstContact,Dian,complete,1970-01-04 08:51,Letter,,,,,,
566,MakeTicket,Dian,start,1970-01-04 08:51,,,,,,,
566,MakeTicket,Dian,complete,1970-01-04 08:56,,P,5755,,,,
566,ArrangeSurvey,Dian,start,1970-01-04 08:56,,,,,,,
566,ArrangeSurvey,Dian,complete,1970-01-04 08:59,,,,,,,
566,InformClientSurvey,System,complete,1970-01-04 08:59,,,,,,,
566,Survey,Jacky,start,1970-01-08 14:53,,,,,,,
566,Survey,Jacky,complete,1970-01-08 15:48,,,,TRUE,120,1,
566,ImmediateRepair,Jacky,start,1970-01-08 15:48,,,,,,,
566,ImmediateRepair,Jacky,complete,1970-01-08 18:00,,,,,,,
566,InternRepair,Jacky,start,1970-01-08 18:00,,,,,,,
566,InternRepair,Jacky,complete,1970-01-08 20:00,,,,,,,
566,RepairReady,System,complete,1970-01-08 20:00,,,,,,,TRUE
566,SendTicketToFinAdmin,System,complete,1970-01-08 23:42,,,,,,,
566,ReadyInformClient,System,complete,1970-01-09 03:04,,,,,,,TRUE
566,TicketReady,System,complete,1970-01-09 03:04,,,,,,,
567,FirstContact,Dian,complete,1970-01-05 20:53,Letter,,,,,,
567,MakeTicket,Dian,start,1970-01-05 20:53,,,,,,,
567,MakeTicket,Dian,complete,1970-01-05 20:59,,P,9263,,,,
567,ArrangeSurvey,Dian,start,1970-01-05 20:59,,,,,,,
567,ArrangeSurvey,Dian,complete,1970-01-05 21:04,,,,,,,
567,InformClientSurvey,System,complete,1970-01-05 21:04,,,,,,,
567,Survey,Anne,start,1970-01-10 01:15,,,,,,,
567,Survey,Anne,complete,1970-01-10 02:01,,,,TRUE,120,3,
567,ImmediateRepair,Anne,start,1970-01-10 02:01,,,,,,,
567,ImmediateRepair,Anne,complete,1970-01-10 04:01,,,,,,,
567,RepairReady,System,complete,1970-01-10 04:01,,,,,,,TRUE
567,SendTicketToFinAdmin,System,complete,1970-01-10 07:55,,,,,,,
567,ReadyInformClient,System,complete,1970-01-10 10:27,,,,,,,TRUE
567,TicketReady,System,complete,1970-01-10 10:27,,,,,,,
568,FirstContact,Monica,complete,1970-01-06 17:01,Letter,,,,,,
568,MakeTicket,Monica,start,1970-01-06 17:01,,,,,,,
568,MakeTicket,Monica,complete,1970-01-06 17:07,,E,7895,,,,
568,ArrangeSurvey,Monica,start,1970-01-06 17:07,,,,,,,
568,ArrangeSurvey,Dian,complete,1970-01-06 19:23,,,,,,,
568,InformClientSurvey,System,complete,1970-01-06 19:23,,,,,,,
568,Survey,Edd,start,1970-01-08 06:03,,,,,,,
568,Survey,Edd,complete,1970-01-08 06:45,,,,TRUE,220,2,
568,InternRepair,John,start,1970-01-09 05:16,,,,,,,
568,InternRepair,John,complete,1970-01-09 09:18,,,,,,,
568,RepairReady,System,complete,1970-01-09 09:18,,,,,,,TRUE
568,SendTicketToFinAdmin,System,complete,1970-01-09 11:56,,,,,,,
568,ReadyInformClient,System,complete,1970-01-09 13:29,,,,,,,TRUE
568,TicketReady,System,complete,1970-01-09 13:29,,,,,,,
569,FirstContact,Monica,complete,1970-01-06 03:58,Web,,,,,,
569,MakeTicket,Monica,start,1970-01-06 03:58,,,,,,,
569,MakeTicket,Monica,complete,1970-01-06 04:01,,P,619,,,,
569,ArrangeSurvey,Monica,start,1970-01-06 04:01,,,,,,,
569,ArrangeSurvey,Monica,complete,1970-01-06 04:06,,,,,,,
569,InformClientSurvey,System,complete,1970-01-06 04:06,,,,,,,
569,Survey,Jacky,start,1970-01-14 04:14,,,,,,,
569,Survey,Jacky,complete,1970-01-14 04:57,,,,TRUE,120,3,
569,ImmediateRepair,Jacky,start,1970-01-14 04:57,,,,,,,
569,ImmediateRepair,Jacky,complete,1970-01-14 07:09,,,,,,,
569,RepairReady,System,complete,1970-01-14 07:09,,,,,,,TRUE
569,ReadyInformClient,System,complete,1970-01-14 07:11,,,,,,,TRUE
569,SendTicketToFinAdmin,System,complete,1970-01-14 11:17,,,,,,,
569,TicketReady,System,complete,1970-01-14 11:17,,,,,,,
570,FirstContact,Dian,complete,1970-01-01 18:16,Personal,,,,,,
570,MakeTicket,Dian,start,1970-01-01 18:16,,,,,,,
570,MakeTicket,Dian,complete,1970-01-01 18:21,,B,437,,,,
570,ArrangeSurvey,Dian,start,1970-01-01 18:21,,,,,,,
570,ArrangeSurvey,Dian,complete,1970-01-01 18:26,,,,,,,
570,InformClientSurvey,System,complete,1970-01-01 18:26,,,,,,,
570,Survey,Ben,start,1970-01-01 18:26,,,,,,,
570,Survey,Ben,complete,1970-01-01 18:58,,,,TRUE,160,3,
570,InternRepair,Eric,start,1970-01-01 18:58,,,,,,,
570,InternRepair,Eric,complete,1970-01-01 22:10,,,,,,,
570,RepairReady,System,complete,1970-01-01 22:10,,,,,,,TRUE
570,ReadyInformClient,System,complete,1970-01-01 22:36,,,,,,,TRUE
570,SendTicketToFinAdmin,System,complete,1970-01-02 05:08,,,,,,,
570,TicketReady,System,complete,1970-01-02 05:08,,,,,,,
571,FirstContact,Dian,complete,1970-01-05 18:44,Phone,,,,,,
571,InformClientWrongPlace,Dian,complete,1970-01-05 18:44,,,,,,,
572,FirstContact,Monica,complete,1970-01-06 23:37,Personal,,,,,,
572,MakeTicket,Monica,start,1970-01-06 23:37,,,,,,,
572,MakeTicket,Monica,complete,1970-01-06 23:42,,P,6454,,,,
572,ArrangeSurvey,Monica,start,1970-01-06 23:42,,,,,,,
572,ArrangeSurvey,Monica,complete,1970-01-06 23:45,,,,,,,
572,InformClientSurvey,System,complete,1970-01-06 23:45,,,,,,,
572,Survey,Barbara,start,1970-01-13 02:31,,,,,,,
572,Survey,Barbara,complete,1970-01-13 03:17,,,,FALSE,360,4,
572,ExternRepair,FixIt,start,1970-01-13 03:17,,,,,,,
572,RepairReady,System,complete,1970-01-13 09:53,,,,,,,TRUE
572,SendTicketToFinAdmin,System,complete,1970-01-13 10:17,,,,,,,
572,ReadyInformClient,System,complete,1970-01-13 12:27,,,,,,,TRUE
572,TicketReady,System,complete,1970-01-13 12:27,,,,,,,
573,FirstContact,Dian,complete,1970-01-04 09:52,Personal,,,,,,
573,MakeTicket,Dian,start,1970-01-04 09:52,,,,,,,
573,MakeTicket,Dian,complete,1970-01-04 10:02,,P,3007,,,,
573,ArrangeSurvey,Dian,start,1970-01-04 10:02,,,,,,,
573,ArrangeSurvey,Dian,complete,1970-01-04 10:07,,,,,,,
573,InformClientSurvey,System,complete,1970-01-04 10:07,,,,,,,
573,Survey,Barbara,start,1970-01-05 09:57,,,,,,,
573,Survey,Barbara,complete,1970-01-05 10:56,,,,TRUE,120,1,
573,ImmediateRepair,Barbara,start,1970-01-05 10:56,,,,,,,
573,ImmediateRepair,Barbara,complete,1970-01-05 12:56,,,,,,,
573,RepairReady,System,complete,1970-01-05 12:56,,,,,,,TRUE
573,SendTicketToFinAdmin,System,complete,1970-01-05 13:56,,,,,,,
573,ReadyInformClient,System,complete,1970-01-05 14:32,,,,,,,TRUE
573,TicketReady,System,complete,1970-01-05 14:32,,,,,,,
574,FirstContact,Dian,complete,1970-01-01 10:51,Letter,,,,,,
574,MakeTicket,Dian,start,1970-01-01 10:51,,,,,,,
574,MakeTicket,Dian,complete,1970-01-01 10:58,,E,3097,,,,
574,ArrangeSurvey,Dian,start,1970-01-01 10:58,,,,,,,
574,ArrangeSurvey,Dian,complete,1970-01-01 11:00,,,,,,,
574,InformClientSurvey,System,complete,1970-01-01 11:00,,,,,,,
574,Survey,Cindy,start,1970-01-01 11:00,,,,,,,
574,Survey,Cindy,complete,1970-01-01 11:38,,,,TRUE,240,1,
574,InternRepair,Cindy,start,1970-01-01 11:38,,,,,,,
574,InternRepair,Cindy,complete,1970-01-01 15:38,,,,,,,
574,ExternRepair,DoIt,start,1970-01-01 15:38,,,,,,,
574,RepairReady,System,complete,1970-01-01 20:02,,,,,,,TRUE
574,ReadyInformClient,System,complete,1970-01-01 20:26,,,,,,,TRUE
574,SendTicketToFinAdmin,System,complete,1970-01-02 03:19,,,,,,,
574,TicketReady,System,complete,1970-01-02 03:19,,,,,,,
575,FirstContact,Monica,complete,1970-01-05 12:48,Letter,,,,,,
575,MakeTicket,Monica,start,1970-01-05 12:48,,,,,,,
575,MakeTicket,Monica,complete,1970-01-05 12:52,,P,9397,,,,
575,ArrangeSurvey,Monica,start,1970-01-05 12:52,,,,,,,
575,ArrangeSurvey,Monica,complete,1970-01-05 12:57,,,,,,,
575,InformClientSurvey,System,complete,1970-01-05 12:57,,,,,,,
575,Survey,Anne,start,1970-01-11 02:00,,,,,,,
575,Survey,Anne,complete,1970-01-11 02:52,,,,TRUE,120,1,
575,ImmediateRepair,Anne,start,1970-01-11 02:52,,,,,,,
575,ImmediateRepair,Anne,complete,1970-01-11 04:52,,,,,,,
575,RepairReady,System,complete,1970-01-11 04:52,,,,,,,TRUE
575,SendTicketToFinAdmin,System,complete,1970-01-11 08:02,,,,,,,
575,ReadyInformClient,System,complete,1970-01-11 10:22,,,,,,,TRUE
575,TicketReady,System,complete,1970-01-11 10:22,,,,,,,
576,FirstContact,Dian,complete,1970-01-02 03:18,Phone,,,,,,
576,MakeTicket,Dian,start,1970-01-02 03:18,,,,,,,
576,MakeTicket,Dian,complete,1970-01-02 03:23,,E,9146,,,,
576,ArrangeSurvey,Dian,start,1970-01-02 03:23,,,,,,,
576,ArrangeSurvey,Dian,complete,1970-01-02 03:25,,,,,,,
576,InformClientSurvey,System,complete,1970-01-02 03:25,,,,,,,
576,Survey,Cindy,start,1970-01-03 05:02,,,,,,,
576,Survey,Cindy,complete,1970-01-03 05:49,,,,TRUE,220,2,
576,InternRepair,Paul,start,1970-01-03 08:45,,,,,,,
576,InternRepair,Paul,complete,1970-01-03 12:47,,,,,,,
576,RepairReady,System,complete,1970-01-03 12:47,,,,,,,TRUE
576,SendTicketToFinAdmin,System,complete,1970-01-03 13:47,,,,,,,
576,ReadyInformClient,System,complete,1970-01-03 17:29,,,,,,,TRUE
576,TicketReady,System,complete,1970-01-03 17:29,,,,,,,
577,FirstContact,Dian,complete,1970-01-06 00:01,Phone,,,,,,
577,MakeTicket,Dian,start,1970-01-06 00:01,,,,,,,
577,MakeTicket,Dian,complete,1970-01-06 00:03,,P,9940,,,,
577,ArrangeSurvey,Dian,start,1970-01-06 00:03,,,,,,,
577,ArrangeSurvey,Dian,complete,1970-01-06 00:05,,,,,,,
577,InformClientSurvey,System,complete,1970-01-06 00:05,,,,,,,
577,Survey,Barbara,start,1970-01-14 03:28,,,,,,,
577,Survey,Barbara,complete,1970-01-14 04:03,,,,TRUE,120,1,
577,ImmediateRepair,Barbara,start,1970-01-14 04:03,,,,,,,
577,ImmediateRepair,Barbara,complete,1970-01-14 05:51,,,,,,,
577,RepairReady,System,complete,1970-01-14 05:51,,,,,,,TRUE
577,ReadyInformClient,System,complete,1970-01-14 07:30,,,,,,,TRUE
577,SendTicketToFinAdmin,System,complete,1970-01-14 10:34,,,,,,,
577,TicketReady,System,complete,1970-01-14 10:34,,,,,,,
578,FirstContact,Monica,complete,1970-01-02 15:56,Personal,,,,,,
578,InformClientWrongPlace,Monica,complete,1970-01-02 15:56,,,,,,,
579,FirstContact,Dian,complete,1970-01-05 09:09,Web,,,,,,
579,MakeTicket,Dian,start,1970-01-05 09:09,,,,,,,
579,MakeTicket,Dian,complete,1970-01-05 09:14,,P,8106,,,,
579,ArrangeSurvey,Dian,start,1970-01-05 09:14,,,,,,,
579,ArrangeSurvey,Dian,complete,1970-01-06 17:46,,,,,,,
579,InformClientSurvey,System,complete,1970-01-06 17:46,,,,,,,
579,Survey,Anne,start,1970-01-13 19:46,,,,,,,
579,Survey,Anne,complete,1970-01-13 20:40,,,,TRUE,240,2,
579,InternRepair,Anne,start,1970-01-13 20:40,,,,,,,
579,InternRepair,Anne,complete,1970-01-14 00:16,,,,,,,
579,RepairReady,System,complete,1970-01-14 00:16,,,,,,,TRUE
579,SendTicketToFinAdmin,System,complete,1970-01-14 05:25,,,,,,,
579,ReadyInformClient,System,complete,1970-01-14 05:57,,,,,,,TRUE
579,TicketReady,System,complete,1970-01-14 05:57,,,,,,,
580,FirstContact,Monica,complete,1970-01-07 06:16,Letter,,,,,,
580,MakeTicket,Monica,start,1970-01-07 06:16,,,,,,,
580,MakeTicket,Monica,complete,1970-01-07 06:21,,E,7589,,,,
580,ArrangeSurvey,Monica,start,1970-01-07 06:21,,,,,,,
580,ArrangeSurvey,Monica,complete,1970-01-07 06:23,,,,,,,
580,InformClientSurvey,System,complete,1970-01-07 06:23,,,,,,,
